"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","200","1/Day","70265.552","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","1000","1/Day","324596.3","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","2000","1/Day","633917.48","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","400","1/Day","134421.056","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","5000","1/Day","1537058.95","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","300","1/Day","103107.06","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","Pay-as-you-go","1 GB","439.1597","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","500","1/Day","165162.235","8/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","jioindiacentral","JPY","100","1/Day","37424.044","8/1/2021 12:00:00 AM"
