"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","400","1/Day","65918.9621","9/24/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","200","1/Day","35596.485","9/24/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","Pay-as-you-go","1 GB","395.5165","9/24/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","300","1/Day","51417.145","9/24/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","100","1/Day","19775.825","9/24/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","1000","1/Day","154251.435","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","500","1/Day","79103.3","9/24/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","2000","1/Day","292682.21","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Sentinel","japaneast","JPY","5000","1/Day","692153.875","6/1/2021 12:00:00 AM"
