"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate","EffectiveCommitmentTierThresholdGB","EffectivePricePerGB"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","Pay-as-you-go","1 GB","39.0085","2021-06-01T00:00:00.000Z","0","39.0085"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","100","1/Day","1950.4256","2021-06-01T00:00:00.000Z","50.000015381263058051450324929","0.0512708610879594689487258576"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","200","1/Day","3510.7661","2021-06-01T00:00:00.000Z","68474.880770521599999999999969","0.0569676231065350665200965681"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","300","1/Day","5071.1066","2021-06-01T00:00:00.000Z","89017.34570383129999999999999","0.0591586854040891193255531248"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","400","1/Day","6501.3488","2021-06-01T00:00:00.000Z","109896.7760286069333333333334","0.0615256944835816223242783098"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","500","1/Day","7801.7025","2021-06-01T00:00:00.000Z","126803.97296582999999999999991","0.0640885755384802227462531415"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","1000","1/Day","15213.3198","2021-06-01T00:00:00.000Z","237379.59023391900000000000016","0.0657318726712101325839479165"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","2000","1/Day","28866.2992","2021-06-01T00:00:00.000Z","439152.24117208415999999999989","0.0692849466480968228861148921"
"2023-03-27T11:04:19.954Z","Sentinel","norwaywest","SEK","5000","1/Day","68264.8967","2021-06-01T00:00:00.000Z","985277.4664996463199999999995","0.0732440865174560499994135346"
