"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","300","1/Day","696.6","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","Pay-as-you-go","1 GB","2.76","2/1/2018 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","2000","1/Day","4282.8","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","400","1/Day","908.16","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","500","1/Day","1115.85","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","100","1/Day","252.84","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","200","1/Day","474.72","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","5000","1/Day","10384.5","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","francesouth","USD","1000","1/Day","2193","6/1/2021 12:00:00 AM"
