"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate","EffectiveCommitmentTierThresholdGB","EffectivePricePerGB"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","Pay-as-you-go","1 GB","32.4824","2020-10-01T00:00:00.000Z","0","32.4824"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","100","1/Day","1624.122","2020-10-01T00:00:00.000Z","50.0001","0.0616"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","200","1/Day","2923.4196","2020-10-01T00:00:00.000Z","47458.1104","0.0684"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","300","1/Day","4222.7172","2020-10-01T00:00:00.000Z","61735.6316","0.0710"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","400","1/Day","5413.6929","2020-10-01T00:00:00.000Z","76249.1958","0.0739"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","500","1/Day","6496.488","2020-10-01T00:00:00.000Z","87909.1746","0.0770"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","1000","1/Day","12668.1516","2021-06-01T00:00:00.000Z","164521.4494","0.0789"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","2000","1/Day","24037.0056","2021-06-01T00:00:00.000Z","304651.5285","0.0832"
"2023-03-27T14:49:56.904Z","Sentinel","brazilsoutheast","DKK","5000","1/Day","56844.27","2021-06-01T00:00:00.000Z","683224.3990","0.0880"
