"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","200","1/Day","368","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","1000","1/Day","1700","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","500","1/Day","865","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","300","1/Day","540","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","400","1/Day","704","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","100","1/Day","196","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","5000","1/Day","8050","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","Pay-as-you-go","1 GB","2.76","2/1/2018 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","eastus2","USD","2000","1/Day","3320","6/1/2021 12:00:00 AM"
