"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","400","1/Day","934.9713","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","300","1/Day","717.1655","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","500","1/Day","1148.7929","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","1000","1/Day","2257.7432","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","2000","1/Day","4409.2397","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","5000","1/Day","10691.0781","6/1/2021 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","100","1/Day","260.3045","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","200","1/Day","488.735","11/1/2019 12:00:00 AM"
"3/9/2023 3:36:05 PM","Azure Monitor","australiasoutheast","EUR","Pay-as-you-go","1 GB","3.1684","2/1/2018 12:00:00 AM"
