"TimeGenerated","ServiceName","ArmRegionName","CurrencyCode","Tier","UnitOfMeasure","RetailPrice","EffectiveStartDate","EffectiveCommitmentTierThresholdGB","EffectivePricePerGB"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","Pay-as-you-go","1 GB","3.22","2018-02-01T00:00:00.000Z","0","3.22"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","100","1/Day","274.4","2019-11-01T00:00:00.000Z","85.21739130434782608695652174","0.3644314868804664723032069971"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","200","1/Day","515.2","2019-11-01T00:00:00.000Z","1413.7087999999999999999999999","0.3881987577639751552795031056"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","300","1/Day","756","2019-11-01T00:00:00.000Z","1947.456","0.3968253968253968253968253968"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","400","1/Day","985.6","2019-11-01T00:00:00.000Z","2483.7120000000000000000000002","0.4058441558441558441558441558"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","500","1/Day","1211","2019-11-01T00:00:00.000Z","2983.9040000000000000000000003","0.4128819157720891824938067713"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","1000","1/Day","2380","2021-06-01T00:00:00.000Z","5764.3599999999999999999999995","0.4201680672268907563025210084"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","2000","1/Day","4648","2021-06-01T00:00:00.000Z","11062.24","0.4302925989672977624784853701"
"2023-03-27T11:04:19.954Z","Azure Monitor","centralindia","USD","5000","1/Day","11270","2021-06-01T00:00:00.000Z","26191.479999999999999999999997","0.4436557231588287488908606921"
